,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,sample_set,gRNA_used,target_added
3100,3100,10:40:00,I,8,414.49,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3101,3101,10:40:00,K,8,17.718,b,purified,H6,RPA_48_H6_IS1081_0ng
3102,3102,10:40:00,M,8,367.598,b,control,H6,synthetic_H6
3103,3103,10:40:00,O,8,15.425999999999998,b,control,H6,no_target
3104,3104,10:40:00,A,10,543.832,a,2XBB,syn-11C,C11
3105,3105,10:40:00,C,10,630.5269999999998,a,2XBB,IVT-11C,C11
3106,3106,10:40:00,E,10,29.461,a,2XBB,syn-11C,no_target
3107,3107,10:40:00,G,10,29.94,a,2XBB,IVT-11C,no_target
3108,3108,10:40:00,I,10,438.592,a,NEB2.1,syn-11C,C11
3109,3109,10:40:00,K,10,535.847,a,NEB2.1,IVT-11C,C11
3110,3110,10:40:00,M,10,13.675,a,NEB2.1,syn-11C,no_target
3111,3111,10:40:00,O,10,100.166,a,NEB2.1,IVT-11C,no_target
3112,3112,10:40:00,A,12,522.232,b,2XBB,syn-11C,C11
3113,3113,10:40:00,C,12,559.762,b,2XBB,IVT-11C,C11
3114,3114,10:40:00,E,12,28.814,b,2XBB,syn-11C,no_target
3115,3115,10:40:00,G,12,30.774,b,2XBB,IVT-11C,no_target
3116,3116,10:40:00,I,12,445.227,b,NEB2.1,syn-11C,C11
3117,3117,10:40:00,K,12,402.366,b,NEB2.1,IVT-11C,C11
3118,3118,10:40:00,M,12,14.029000000000002,b,NEB2.1,syn-11C,no_target
3119,3119,10:40:00,O,12,97.895,b,NEB2.1,IVT-11C,no_target
3120,3120,10:50:00,A,2,375.655,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3121,3121,10:50:00,C,2,301.248,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3122,3122,10:50:00,E,2,30.55,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3123,3123,10:50:00,G,2,296.902,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3124,3124,10:50:00,I,2,298.158,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3125,3125,10:50:00,K,2,29.971,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3126,3126,10:50:00,M,2,274.274,a,control,B1,synthetic_B1
3127,3127,10:50:00,O,2,14.405,a,control,B1,no_target
3128,3128,10:50:00,A,4,358.4840000000001,a,purified,B1,RPA_2_B1_16srRNA_10ng
3129,3129,10:50:00,C,4,270.547,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3130,3130,10:50:00,E,4,16.199,a,purified,B1,RPA_2_B1_16srRNA_0ng
3131,3131,10:50:00,G,4,331.785,a,purified,H6,RPA_48_H6_IS1081_10ng
3132,3132,10:50:00,I,4,350.3590000000001,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3133,3133,10:50:00,K,4,17.058,a,purified,H6,RPA_48_H6_IS1081_0ng
3134,3134,10:50:00,M,4,299.793,a,control,H6,synthetic_H6
3135,3135,10:50:00,O,4,14.319,a,control,H6,no_target
3136,3136,10:50:00,A,6,334.289,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3137,3137,10:50:00,C,6,289.628,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3138,3138,10:50:00,E,6,32.547,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3139,3139,10:50:00,G,6,307.91,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3140,3140,10:50:00,I,6,326.862,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3141,3141,10:50:00,K,6,29.481,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3142,3142,10:50:00,M,6,270.556,b,control,B1,synthetic_B1
3143,3143,10:50:00,O,6,14.16,b,control,B1,no_target
3144,3144,10:50:00,A,8,418.949,b,purified,B1,RPA_2_B1_16srRNA_10ng
3145,3145,10:50:00,C,8,262.14,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3146,3146,10:50:00,E,8,23.664,b,purified,B1,RPA_2_B1_16srRNA_0ng
3147,3147,10:50:00,G,8,385.84,b,purified,H6,RPA_48_H6_IS1081_10ng
3148,3148,10:50:00,I,8,418.288,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3149,3149,10:50:00,K,8,17.479,b,purified,H6,RPA_48_H6_IS1081_0ng
3150,3150,10:50:00,M,8,367.045,b,control,H6,synthetic_H6
3151,3151,10:50:00,O,8,15.358,b,control,H6,no_target
3152,3152,10:50:00,A,10,545.605,a,2XBB,syn-11C,C11
3153,3153,10:50:00,C,10,630.63,a,2XBB,IVT-11C,C11
3154,3154,10:50:00,E,10,28.9,a,2XBB,syn-11C,no_target
3155,3155,10:50:00,G,10,30.311,a,2XBB,IVT-11C,no_target
3156,3156,10:50:00,I,10,440.334,a,NEB2.1,syn-11C,C11
3157,3157,10:50:00,K,10,537.089,a,NEB2.1,IVT-11C,C11
3158,3158,10:50:00,M,10,13.378,a,NEB2.1,syn-11C,no_target
3159,3159,10:50:00,O,10,100.723,a,NEB2.1,IVT-11C,no_target
3160,3160,10:50:00,A,12,524.479,b,2XBB,syn-11C,C11
3161,3161,10:50:00,C,12,562.462,b,2XBB,IVT-11C,C11
3162,3162,10:50:00,E,12,29.317,b,2XBB,syn-11C,no_target
3163,3163,10:50:00,G,12,30.729,b,2XBB,IVT-11C,no_target
3164,3164,10:50:00,I,12,444.501,b,NEB2.1,syn-11C,C11
3165,3165,10:50:00,K,12,400.49300000000005,b,NEB2.1,IVT-11C,C11
3166,3166,10:50:00,M,12,14.376,b,NEB2.1,syn-11C,no_target
3167,3167,10:50:00,O,12,97.57,b,NEB2.1,IVT-11C,no_target
3168,3168,11:00:00,A,2,378.387,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3169,3169,11:00:00,C,2,302.9840000000001,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3170,3170,11:00:00,E,2,31.348000000000006,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3171,3171,11:00:00,G,2,297.497,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3172,3172,11:00:00,I,2,300.774,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3173,3173,11:00:00,K,2,29.242,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3174,3174,11:00:00,M,2,278.09,a,control,B1,synthetic_B1
3175,3175,11:00:00,O,2,14.583,a,control,B1,no_target
3176,3176,11:00:00,A,4,357.466,a,purified,B1,RPA_2_B1_16srRNA_10ng
3177,3177,11:00:00,C,4,269.487,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3178,3178,11:00:00,E,4,16.144000000000002,a,purified,B1,RPA_2_B1_16srRNA_0ng
3179,3179,11:00:00,G,4,334.995,a,purified,H6,RPA_48_H6_IS1081_10ng
3180,3180,11:00:00,I,4,351.529,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3181,3181,11:00:00,K,4,17.067,a,purified,H6,RPA_48_H6_IS1081_0ng
3182,3182,11:00:00,M,4,302.678,a,control,H6,synthetic_H6
3183,3183,11:00:00,O,4,14.254,a,control,H6,no_target
3184,3184,11:00:00,A,6,336.022,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3185,3185,11:00:00,C,6,293.387,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3186,3186,11:00:00,E,6,33.001,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3187,3187,11:00:00,G,6,310.928,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3188,3188,11:00:00,I,6,328.496,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3189,3189,11:00:00,K,6,29.643,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3190,3190,11:00:00,M,6,273.597,b,control,B1,synthetic_B1
3191,3191,11:00:00,O,6,14.7,b,control,B1,no_target
3192,3192,11:00:00,A,8,421.132,b,purified,B1,RPA_2_B1_16srRNA_10ng
3193,3193,11:00:00,C,8,264.149,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3194,3194,11:00:00,E,8,24.069000000000006,b,purified,B1,RPA_2_B1_16srRNA_0ng
3195,3195,11:00:00,G,8,388.97,b,purified,H6,RPA_48_H6_IS1081_10ng
3196,3196,11:00:00,I,8,419.1880000000001,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3197,3197,11:00:00,K,8,17.91,b,purified,H6,RPA_48_H6_IS1081_0ng
3198,3198,11:00:00,M,8,368.819,b,control,H6,synthetic_H6
3199,3199,11:00:00,O,8,15.776,b,control,H6,no_target
3200,3200,11:00:00,A,10,547.41,a,2XBB,syn-11C,C11
3201,3201,11:00:00,C,10,630.76,a,2XBB,IVT-11C,C11
3202,3202,11:00:00,E,10,29.525,a,2XBB,syn-11C,no_target
3203,3203,11:00:00,G,10,30.985,a,2XBB,IVT-11C,no_target
3204,3204,11:00:00,I,10,441.577,a,NEB2.1,syn-11C,C11
3205,3205,11:00:00,K,10,541.391,a,NEB2.1,IVT-11C,C11
3206,3206,11:00:00,M,10,14.055,a,NEB2.1,syn-11C,no_target
3207,3207,11:00:00,O,10,100.073,a,NEB2.1,IVT-11C,no_target
3208,3208,11:00:00,A,12,524.7819999999998,b,2XBB,syn-11C,C11
3209,3209,11:00:00,C,12,563.27,b,2XBB,IVT-11C,C11
3210,3210,11:00:00,E,12,29.77,b,2XBB,syn-11C,no_target
3211,3211,11:00:00,G,12,31.077,b,2XBB,IVT-11C,no_target
3212,3212,11:00:00,I,12,447.337,b,NEB2.1,syn-11C,C11
3213,3213,11:00:00,K,12,402.932,b,NEB2.1,IVT-11C,C11
3214,3214,11:00:00,M,12,14.406,b,NEB2.1,syn-11C,no_target
3215,3215,11:00:00,O,12,97.984,b,NEB2.1,IVT-11C,no_target
3216,3216,11:10:00,A,2,381.336,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3217,3217,11:10:00,C,2,303.496,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3218,3218,11:10:00,E,2,31.365,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3219,3219,11:10:00,G,2,298.405,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3220,3220,11:10:00,I,2,300.1690000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3221,3221,11:10:00,K,2,29.813,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3222,3222,11:10:00,M,2,277.685,a,control,B1,synthetic_B1
3223,3223,11:10:00,O,2,14.496,a,control,B1,no_target
3224,3224,11:10:00,A,4,359.66,a,purified,B1,RPA_2_B1_16srRNA_10ng
3225,3225,11:10:00,C,4,271.731,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3226,3226,11:10:00,E,4,17.125999999999998,a,purified,B1,RPA_2_B1_16srRNA_0ng
3227,3227,11:10:00,G,4,336.108,a,purified,H6,RPA_48_H6_IS1081_10ng
3228,3228,11:10:00,I,4,354.011,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3229,3229,11:10:00,K,4,17.087,a,purified,H6,RPA_48_H6_IS1081_0ng
3230,3230,11:10:00,M,4,303.9890000000001,a,control,H6,synthetic_H6
3231,3231,11:10:00,O,4,14.267,a,control,H6,no_target
3232,3232,11:10:00,A,6,336.866,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3233,3233,11:10:00,C,6,291.175,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3234,3234,11:10:00,E,6,33.209,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3235,3235,11:10:00,G,6,312.428,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3236,3236,11:10:00,I,6,330.352,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3237,3237,11:10:00,K,6,29.739,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3238,3238,11:10:00,M,6,274.41200000000003,b,control,B1,synthetic_B1
3239,3239,11:10:00,O,6,14.467,b,control,B1,no_target
3240,3240,11:10:00,A,8,420.162,b,purified,B1,RPA_2_B1_16srRNA_10ng
3241,3241,11:10:00,C,8,262.563,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3242,3242,11:10:00,E,8,24.476,b,purified,B1,RPA_2_B1_16srRNA_0ng
3243,3243,11:10:00,G,8,388.1,b,purified,H6,RPA_48_H6_IS1081_10ng
3244,3244,11:10:00,I,8,418.88,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3245,3245,11:10:00,K,8,18.113,b,purified,H6,RPA_48_H6_IS1081_0ng
3246,3246,11:10:00,M,8,370.899,b,control,H6,synthetic_H6
3247,3247,11:10:00,O,8,15.546,b,control,H6,no_target
3248,3248,11:10:00,A,10,548.6659999999998,a,2XBB,syn-11C,C11
3249,3249,11:10:00,C,10,634.5840000000002,a,2XBB,IVT-11C,C11
3250,3250,11:10:00,E,10,30.433000000000003,a,2XBB,syn-11C,no_target
3251,3251,11:10:00,G,10,31.119,a,2XBB,IVT-11C,no_target
3252,3252,11:10:00,I,10,444.744,a,NEB2.1,syn-11C,C11
3253,3253,11:10:00,K,10,540.311,a,NEB2.1,IVT-11C,C11
3254,3254,11:10:00,M,10,13.558,a,NEB2.1,syn-11C,no_target
3255,3255,11:10:00,O,10,101.621,a,NEB2.1,IVT-11C,no_target
3256,3256,11:10:00,A,12,524.283,b,2XBB,syn-11C,C11
3257,3257,11:10:00,C,12,567.215,b,2XBB,IVT-11C,C11
3258,3258,11:10:00,E,12,29.628,b,2XBB,syn-11C,no_target
3259,3259,11:10:00,G,12,30.883000000000006,b,2XBB,IVT-11C,no_target
3260,3260,11:10:00,I,12,447.281,b,NEB2.1,syn-11C,C11
3261,3261,11:10:00,K,12,404.762,b,NEB2.1,IVT-11C,C11
3262,3262,11:10:00,M,12,14.470999999999998,b,NEB2.1,syn-11C,no_target
3263,3263,11:10:00,O,12,98.067,b,NEB2.1,IVT-11C,no_target
3264,3264,11:20:00,A,2,376.283,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3265,3265,11:20:00,C,2,298.386,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3266,3266,11:20:00,E,2,31.357,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3267,3267,11:20:00,G,2,297.747,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3268,3268,11:20:00,I,2,293.9790000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3269,3269,11:20:00,K,2,29.92,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3270,3270,11:20:00,M,2,276.456,a,control,B1,synthetic_B1
3271,3271,11:20:00,O,2,14.43,a,control,B1,no_target
3272,3272,11:20:00,A,4,357.542,a,purified,B1,RPA_2_B1_16srRNA_10ng
3273,3273,11:20:00,C,4,269.111,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3274,3274,11:20:00,E,4,16.340999999999998,a,purified,B1,RPA_2_B1_16srRNA_0ng
3275,3275,11:20:00,G,4,331.055,a,purified,H6,RPA_48_H6_IS1081_10ng
3276,3276,11:20:00,I,4,346.832,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3277,3277,11:20:00,K,4,16.887,a,purified,H6,RPA_48_H6_IS1081_0ng
3278,3278,11:20:00,M,4,301.684,a,control,H6,synthetic_H6
3279,3279,11:20:00,O,4,14.411,a,control,H6,no_target
3280,3280,11:20:00,A,6,336.1869999999999,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3281,3281,11:20:00,C,6,290.956,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3282,3282,11:20:00,E,6,32.865,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3283,3283,11:20:00,G,6,309.597,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3284,3284,11:20:00,I,6,326.879,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3285,3285,11:20:00,K,6,28.748,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3286,3286,11:20:00,M,6,272.795,b,control,B1,synthetic_B1
3287,3287,11:20:00,O,6,14.465,b,control,B1,no_target
3288,3288,11:20:00,A,8,421.788,b,purified,B1,RPA_2_B1_16srRNA_10ng
3289,3289,11:20:00,C,8,259.459,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3290,3290,11:20:00,E,8,24.512,b,purified,B1,RPA_2_B1_16srRNA_0ng
3291,3291,11:20:00,G,8,384.164,b,purified,H6,RPA_48_H6_IS1081_10ng
3292,3292,11:20:00,I,8,418.014,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3293,3293,11:20:00,K,8,18.116,b,purified,H6,RPA_48_H6_IS1081_0ng
3294,3294,11:20:00,M,8,366.677,b,control,H6,synthetic_H6
3295,3295,11:20:00,O,8,15.470999999999998,b,control,H6,no_target
3296,3296,11:20:00,A,10,544.969,a,2XBB,syn-11C,C11
3297,3297,11:20:00,C,10,628.9630000000002,a,2XBB,IVT-11C,C11
3298,3298,11:20:00,E,10,29.761,a,2XBB,syn-11C,no_target
3299,3299,11:20:00,G,10,30.112,a,2XBB,IVT-11C,no_target
3300,3300,11:20:00,I,10,436.8730000000001,a,NEB2.1,syn-11C,C11
3301,3301,11:20:00,K,10,533.411,a,NEB2.1,IVT-11C,C11
3302,3302,11:20:00,M,10,13.815,a,NEB2.1,syn-11C,no_target
3303,3303,11:20:00,O,10,101.267,a,NEB2.1,IVT-11C,no_target
3304,3304,11:20:00,A,12,521.047,b,2XBB,syn-11C,C11
3305,3305,11:20:00,C,12,560.462,b,2XBB,IVT-11C,C11
3306,3306,11:20:00,E,12,29.718000000000004,b,2XBB,syn-11C,no_target
3307,3307,11:20:00,G,12,30.77,b,2XBB,IVT-11C,no_target
3308,3308,11:20:00,I,12,444.43,b,NEB2.1,syn-11C,C11
3309,3309,11:20:00,K,12,402.477,b,NEB2.1,IVT-11C,C11
3310,3310,11:20:00,M,12,14.227,b,NEB2.1,syn-11C,no_target
3311,3311,11:20:00,O,12,97.91,b,NEB2.1,IVT-11C,no_target
3312,3312,11:30:00,A,2,377.785,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3313,3313,11:30:00,C,2,298.426,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3314,3314,11:30:00,E,2,31.783,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3315,3315,11:30:00,G,2,298.061,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3316,3316,11:30:00,I,2,301.6,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3317,3317,11:30:00,K,2,29.366,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3318,3318,11:30:00,M,2,273.85,a,control,B1,synthetic_B1
3319,3319,11:30:00,O,2,14.843,a,control,B1,no_target
3320,3320,11:30:00,A,4,358.934,a,purified,B1,RPA_2_B1_16srRNA_10ng
3321,3321,11:30:00,C,4,268.978,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3322,3322,11:30:00,E,4,16.201,a,purified,B1,RPA_2_B1_16srRNA_0ng
3323,3323,11:30:00,G,4,337.896,a,purified,H6,RPA_48_H6_IS1081_10ng
3324,3324,11:30:00,I,4,350.459,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3325,3325,11:30:00,K,4,17.07,a,purified,H6,RPA_48_H6_IS1081_0ng
3326,3326,11:30:00,M,4,303.336,a,control,H6,synthetic_H6
3327,3327,11:30:00,O,4,14.992,a,control,H6,no_target
3328,3328,11:30:00,A,6,333.079,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3329,3329,11:30:00,C,6,292.438,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3330,3330,11:30:00,E,6,32.895,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3331,3331,11:30:00,G,6,309.942,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3332,3332,11:30:00,I,6,325.098,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3333,3333,11:30:00,K,6,29.962,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3334,3334,11:30:00,M,6,275.393,b,control,B1,synthetic_B1
3335,3335,11:30:00,O,6,14.175999999999998,b,control,B1,no_target
3336,3336,11:30:00,A,8,416.522,b,purified,B1,RPA_2_B1_16srRNA_10ng
3337,3337,11:30:00,C,8,264.608,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3338,3338,11:30:00,E,8,24.264,b,purified,B1,RPA_2_B1_16srRNA_0ng
3339,3339,11:30:00,G,8,383.387,b,purified,H6,RPA_48_H6_IS1081_10ng
3340,3340,11:30:00,I,8,419.83,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3341,3341,11:30:00,K,8,18.19,b,purified,H6,RPA_48_H6_IS1081_0ng
3342,3342,11:30:00,M,8,371.582,b,control,H6,synthetic_H6
3343,3343,11:30:00,O,8,15.729,b,control,H6,no_target
3344,3344,11:30:00,A,10,546.006,a,2XBB,syn-11C,C11
3345,3345,11:30:00,C,10,627.589,a,2XBB,IVT-11C,C11
3346,3346,11:30:00,E,10,30.794,a,2XBB,syn-11C,no_target
3347,3347,11:30:00,G,10,30.739,a,2XBB,IVT-11C,no_target
3348,3348,11:30:00,I,10,444.214,a,NEB2.1,syn-11C,C11
3349,3349,11:30:00,K,10,536.059,a,NEB2.1,IVT-11C,C11
3350,3350,11:30:00,M,10,13.634,a,NEB2.1,syn-11C,no_target
3351,3351,11:30:00,O,10,102.222,a,NEB2.1,IVT-11C,no_target
3352,3352,11:30:00,A,12,529.3,b,2XBB,syn-11C,C11
3353,3353,11:30:00,C,12,556.773,b,2XBB,IVT-11C,C11
3354,3354,11:30:00,E,12,30.056,b,2XBB,syn-11C,no_target
3355,3355,11:30:00,G,12,31.308000000000003,b,2XBB,IVT-11C,no_target
3356,3356,11:30:00,I,12,446.764,b,NEB2.1,syn-11C,C11
3357,3357,11:30:00,K,12,404.819,b,NEB2.1,IVT-11C,C11
3358,3358,11:30:00,M,12,13.943,b,NEB2.1,syn-11C,no_target
3359,3359,11:30:00,O,12,98.845,b,NEB2.1,IVT-11C,no_target
3360,3360,11:40:00,A,2,375.057,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3361,3361,11:40:00,C,2,300.871,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3362,3362,11:40:00,E,2,31.619,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3363,3363,11:40:00,G,2,298.35,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3364,3364,11:40:00,I,2,297.195,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3365,3365,11:40:00,K,2,29.519,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3366,3366,11:40:00,M,2,275.675,a,control,B1,synthetic_B1
3367,3367,11:40:00,O,2,14.283,a,control,B1,no_target
3368,3368,11:40:00,A,4,355.749,a,purified,B1,RPA_2_B1_16srRNA_10ng
3369,3369,11:40:00,C,4,270.361,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3370,3370,11:40:00,E,4,16.706,a,purified,B1,RPA_2_B1_16srRNA_0ng
3371,3371,11:40:00,G,4,333.3119999999999,a,purified,H6,RPA_48_H6_IS1081_10ng
3372,3372,11:40:00,I,4,350.927,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3373,3373,11:40:00,K,4,16.892,a,purified,H6,RPA_48_H6_IS1081_0ng
3374,3374,11:40:00,M,4,304.469,a,control,H6,synthetic_H6
3375,3375,11:40:00,O,4,14.907,a,control,H6,no_target
3376,3376,11:40:00,A,6,333.47,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3377,3377,11:40:00,C,6,290.321,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3378,3378,11:40:00,E,6,33.207,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
3379,3379,11:40:00,G,6,309.585,b,unpurified,H6,RPA_48_H6_IS1081_10ng
3380,3380,11:40:00,I,6,330.56,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3381,3381,11:40:00,K,6,29.225,b,unpurified,H6,RPA_48_H6_IS1081_0ng
3382,3382,11:40:00,M,6,271.525,b,control,B1,synthetic_B1
3383,3383,11:40:00,O,6,14.546,b,control,B1,no_target
3384,3384,11:40:00,A,8,419.962,b,purified,B1,RPA_2_B1_16srRNA_10ng
3385,3385,11:40:00,C,8,261.738,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
3386,3386,11:40:00,E,8,24.121,b,purified,B1,RPA_2_B1_16srRNA_0ng
3387,3387,11:40:00,G,8,385.672,b,purified,H6,RPA_48_H6_IS1081_10ng
3388,3388,11:40:00,I,8,417.382,b,purified,H6,RPA_48_H6_IS1081_0.1ng
3389,3389,11:40:00,K,8,18.331,b,purified,H6,RPA_48_H6_IS1081_0ng
3390,3390,11:40:00,M,8,368.408,b,control,H6,synthetic_H6
3391,3391,11:40:00,O,8,15.763,b,control,H6,no_target
3392,3392,11:40:00,A,10,544.187,a,2XBB,syn-11C,C11
3393,3393,11:40:00,C,10,629.96,a,2XBB,IVT-11C,C11
3394,3394,11:40:00,E,10,29.984,a,2XBB,syn-11C,no_target
3395,3395,11:40:00,G,10,31.547,a,2XBB,IVT-11C,no_target
3396,3396,11:40:00,I,10,438.519,a,NEB2.1,syn-11C,C11
3397,3397,11:40:00,K,10,534.561,a,NEB2.1,IVT-11C,C11
3398,3398,11:40:00,M,10,13.693,a,NEB2.1,syn-11C,no_target
3399,3399,11:40:00,O,10,99.422,a,NEB2.1,IVT-11C,no_target
3400,3400,11:40:00,A,12,521.773,b,2XBB,syn-11C,C11
3401,3401,11:40:00,C,12,562.7819999999998,b,2XBB,IVT-11C,C11
3402,3402,11:40:00,E,12,30.761,b,2XBB,syn-11C,no_target
3403,3403,11:40:00,G,12,31.33,b,2XBB,IVT-11C,no_target
3404,3404,11:40:00,I,12,446.181,b,NEB2.1,syn-11C,C11
3405,3405,11:40:00,K,12,405.042,b,NEB2.1,IVT-11C,C11
3406,3406,11:40:00,M,12,14.209,b,NEB2.1,syn-11C,no_target
3407,3407,11:40:00,O,12,97.271,b,NEB2.1,IVT-11C,no_target
3408,3408,11:50:00,A,2,375.64,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
3409,3409,11:50:00,C,2,301.967,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3410,3410,11:50:00,E,2,31.901,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
3411,3411,11:50:00,G,2,299.761,a,unpurified,H6,RPA_48_H6_IS1081_10ng
3412,3412,11:50:00,I,2,300.073,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
3413,3413,11:50:00,K,2,29.786,a,unpurified,H6,RPA_48_H6_IS1081_0ng
3414,3414,11:50:00,M,2,278.051,a,control,B1,synthetic_B1
3415,3415,11:50:00,O,2,15.005999999999998,a,control,B1,no_target
3416,3416,11:50:00,A,4,360.19699999999995,a,purified,B1,RPA_2_B1_16srRNA_10ng
3417,3417,11:50:00,C,4,271.274,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
3418,3418,11:50:00,E,4,16.727999999999998,a,purified,B1,RPA_2_B1_16srRNA_0ng
3419,3419,11:50:00,G,4,334.775,a,purified,H6,RPA_48_H6_IS1081_10ng
3420,3420,11:50:00,I,4,352.261,a,purified,H6,RPA_48_H6_IS1081_0.1ng
3421,3421,11:50:00,K,4,17.348,a,purified,H6,RPA_48_H6_IS1081_0ng
3422,3422,11:50:00,M,4,301.58,a,control,H6,synthetic_H6
3423,3423,11:50:00,O,4,14.798,a,control,H6,no_target
3424,3424,11:50:00,A,6,338.305,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
3425,3425,11:50:00,C,6,293.434,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
3426,3426,11:50:00,E,6,32.701,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
